area,setting,survey,gear_type,station,Net ID,net_length_m,net_depth_m,mesh_size_mm,valid_set,year,date_and_time_set,date_and_time_checked,total_soaktime_h,lktr_caught,lktr_wt_g,lktr_wt_kg,lktr_npue_num_per100m2_per24h,lktr_bpue_g_per100m2_per24h,lktr_npue_num_perm2_per24h,lktr_bpue_g_perm2_per24h,lktr_bpue_kg_perm2_per24h,notes_cl
III,p,FIGS,pelagic,126,,10.9728,3.6576,13,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,126,,10.9728,3.6576,19,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,126,,10.9728,3.6576,25,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,126,,10.9728,3.6576,32,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,126,,10.9728,3.6576,38,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,126,,21.9456,3.6576,51,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,126,,21.9456,3.6576,64,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,126,,21.9456,3.6576,89,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,126,,21.9456,3.6576,114,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,126,,21.9456,3.6576,140,Y,2012,8/7/2012 12:15,8/8/2012 9:22,21.12,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,bot,FIGS,benthic,126,,10.9728,1.8288,13,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,126,,10.9728,1.8288,19,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,126,,10.9728,1.8288,25,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,126,,10.9728,1.8288,32,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,126,,10.9728,1.8288,38,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,126,,21.9456,1.8288,51,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,126,,21.9456,1.8288,64,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,126,,21.9456,1.8288,89,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,126,,21.9456,1.8288,114,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,126,,21.9456,1.8288,140,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIH,coney,126,,182.88,6.858,133,Y,2012,8/7/2012 12:30,8/8/2012 11:00,22.5,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
IW,bot,FIGS,benthic,11,,10.9728,1.8288,13,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,19,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,25,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,32,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,38,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,51,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,64,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,89,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,114,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,140,Y,2012,8/7/2012 15:30,8/8/2012 12:35,21.08,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,63,,10.9728,1.8288,13,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,63,,10.9728,1.8288,19,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,110,0.11,1.49654646,164.6201106,0.014965465,1.646201106,0.001646201,
IE,bot,FIGS,benthic,63,,10.9728,1.8288,25,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,63,,10.9728,1.8288,32,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,30.5,0.0305,1.49654646,45.64466704,0.014965465,0.45644667,0.000456447,
IE,bot,FIGS,benthic,63,,10.9728,1.8288,38,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,575,0.575,1.49654646,860.5142148,0.014965465,8.605142148,0.008605142,
IE,bot,FIGS,benthic,63,,21.9456,1.8288,51,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,2960,2.96,0.74827323,2214.888761,0.007482732,22.14888761,0.022148888,
IE,bot,FIGS,benthic,63,,21.9456,1.8288,64,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,450,0.45,0.74827323,336.7229536,0.007482732,3.367229536,0.00336723,
IE,bot,FIGS,benthic,63,,21.9456,1.8288,89,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,2810,2.81,0.74827323,2102.647777,0.007482732,21.02647777,0.021026478,
IE,bot,FIGS,benthic,63,,21.9456,1.8288,114,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,2940,2.94,0.74827323,2199.923297,0.007482732,21.99923297,0.021999233,
IE,bot,FIGS,benthic,63,,21.9456,1.8288,140,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,2600,2.6,0.74827323,1945.510399,0.007482732,19.45510399,0.019455104,
IE,bot,FIH,coney,63,,182.88,6.858,133,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,13,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,19,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,25,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,32,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,490,0.49,0.74827323,366.6538828,0.007482732,3.666538828,0.003666539,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,38,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,51,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,64,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,1,370,0.37,0.374136615,138.4305476,0.003741366,1.384305476,0.001384305,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,89,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,114,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,140,N,2012,8/9/2012 10:35,8/12/2012 18:30,79.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,109,,10.9728,1.8288,13,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,109,,10.9728,1.8288,19,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,1,105,0.105,5.650346675,593.2864009,0.056503467,5.932864009,0.005932864,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,109,,10.9728,1.8288,25,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,109,,10.9728,1.8288,32,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,1,35,0.035,5.650346675,197.7621336,0.056503467,1.977621336,0.001977621,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,109,,10.9728,1.8288,38,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,2,179,0.179,11.30069335,1011.412055,0.113006934,10.11412055,0.010114121,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,109,,21.9456,1.8288,51,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,109,,21.9456,1.8288,64,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,109,,21.9456,1.8288,89,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,109,,21.9456,1.8288,114,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,109,,21.9456,1.8288,140,Y,2012,8/9/2012 15:05,8/10/2012 12:15,21.17,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIH,coney,109,,182.88,6.858,133,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,p,FIGS,pelagic,109,,10.9728,3.6576,13,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,109,,10.9728,3.6576,19,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,109,,10.9728,3.6576,25,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,109,,10.9728,3.6576,32,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,109,,10.9728,3.6576,38,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,109,,21.9456,3.6576,51,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,109,,21.9456,3.6576,64,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,109,,21.9456,3.6576,89,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,109,,21.9456,3.6576,114,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,109,,21.9456,3.6576,140,Y,2012,8/9/2012 15:10,8/10/2012 12:15,21.08,1,3060,3.06,1.418170015,4339.600247,0.0141817,43.39600247,0.043396002,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,bot,FIGS,benthic,125,,10.9728,1.8288,13,Y,2012,8/15/2012 13:25,8/16/2012 15:47,26.37,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,125,,10.9728,1.8288,19,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,125,,10.9728,1.8288,25,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,125,,10.9728,1.8288,32,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,125,,10.9728,1.8288,38,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,125,,21.9456,1.8288,51,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,125,,21.9456,1.8288,64,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,125,,21.9456,1.8288,89,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,125,,21.9456,1.8288,114,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIGS,benthic,125,,21.9456,1.8288,140,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,bot,FIH,coney,125,,182.88,6.858,133,Y,2012,8/15/2012 13:35,8/16/2012 15:47,26.2,,,0,0,0,0,0,0,CL 04APR2024 added setting guess based on gear type
III,p,FIGS,pelagic,125,,10.9728,3.6576,13,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,125,,10.9728,3.6576,19,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,125,,10.9728,3.6576,25,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,125,,10.9728,3.6576,32,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,125,,10.9728,3.6576,38,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,125,,21.9456,3.6576,51,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,125,,21.9456,3.6576,64,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,125,,21.9456,3.6576,89,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,125,,21.9456,3.6576,114,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,125,,21.9456,3.6576,140,Y,2012,8/15/2012 13:35,8/16/2012 14:45,25.17,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
IE,bot,FIGS,benthic,62,,10.9728,1.8288,13,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,10.9728,1.8288,19,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,10.9728,1.8288,25,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,10.9728,1.8288,32,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,1,42.5,0.0425,5.125671627,217.8410441,0.051256716,2.178410441,0.00217841,
IE,bot,FIGS,benthic,62,,10.9728,1.8288,38,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,2,150,0.15,10.25134325,768.850744,0.102513433,7.68850744,0.007688507,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,51,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,64,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,89,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,114,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,140,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,13,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,19,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,25,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,32,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,38,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,51,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,64,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,89,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,114,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,140,Y,2012,8/15/2012 14:40,8/16/2012 14:00,23.33,1,3370,3.37,1.281417907,4318.378346,0.012814179,43.18378346,0.043183783,
IE,bot,FIGS,benthic,76,,10.9728,1.8288,13,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,76,,10.9728,1.8288,19,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,76,,10.9728,1.8288,25,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,3,69.5,0.0695,17.93985069,415.6065411,0.179398507,4.156065411,0.004156065,
IE,bot,FIGS,benthic,76,,10.9728,1.8288,32,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,76,,10.9728,1.8288,38,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,76,,21.9456,1.8288,51,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,76,,21.9456,1.8288,64,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,76,,21.9456,1.8288,89,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,76,,21.9456,1.8288,114,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,76,,21.9456,1.8288,140,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,bot,FIH,coney,76,,182.88,6.858,133,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,76,,10.9728,3.6576,13,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,76,,10.9728,3.6576,19,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,76,,10.9728,3.6576,25,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,76,,10.9728,3.6576,32,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,76,,10.9728,3.6576,38,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,76,,21.9456,3.6576,51,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,76,,21.9456,3.6576,64,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,76,,21.9456,3.6576,89,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,1,3510,3.51,1.494987558,5247.406328,0.014949876,52.47406328,0.052474063,
IE,p5,FIGS,pelagic,76,,21.9456,3.6576,114,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,2,6850,6.85,2.989975116,10240.66477,0.029899751,102.4066477,0.102406648,
IE,p5,FIGS,pelagic,76,,21.9456,3.6576,140,Y,2012,8/15/2012 15:30,8/16/2012 11:30,20,,,0,0,0,0,0,0,
III,p,FIGS,pelagic,108,,10.9728,3.6576,13,Y,2012,8/16/2012 13:38,8/17/2012 9:55,20.28,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,108,,10.9728,3.6576,19,Y,2012,8/16/2012 13:38,8/17/2012 9:55,20.28,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,108,,10.9728,3.6576,25,Y,2012,8/16/2012 13:38,8/17/2012 9:55,20.28,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,108,,10.9728,3.6576,32,Y,2012,8/16/2012 13:38,8/17/2012 9:55,20.28,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,108,,10.9728,3.6576,38,Y,2012,8/16/2012 13:38,8/17/2012 9:55,20.28,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,108,,21.9456,3.6576,51,Y,2012,8/16/2012 13:38,8/17/2012 9:55,20.28,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,108,,21.9456,3.6576,64,Y,2012,8/16/2012 13:38,8/17/2012 9:55,20.28,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
III,p,FIGS,pelagic,108,,21.9456,3.6576,89,Y,2012,8/16/2012 13:38,8/17/2012 9:55,20.28,,,0,0,0,0,0,0,"CL 04APR2024 made up setting 'p' based on based on gear type, do not know set depth ie p5 or p20 or another setting"
